"employee_id","cost_center","punch_in_time","punch_out_time","punch_apply_date","hours_worked","paycode"
"507800","51100",NULL,NULL,"2021-05-01","8","ABSENT"
"1377208","53410",NULL,NULL,"2021-05-02","8","ABSENT"
"1672200","11151",NULL,NULL,"2021-05-02","8","ABSENT"
"3974506","31288",NULL,NULL,"2021-05-02","7","ON_CALL"
"3974506","31288","14:16:00","15:16:00","2021-05-02","1","WRK"
"4019778","54013",NULL,NULL,"2021-05-02","5","ON_CALL"
"4019778","54013","14:12:00","17:12:00","2021-05-02","3","WRK"
"5001188","54013",NULL,NULL,"2021-05-02","8","ABSENT"
"5001252","53410",NULL,NULL,"2021-05-02","8","ABSENT"
"5005963","51120",NULL,NULL,"2021-05-02","2","CHARGE"
"5005963","51120","14:12:00","16:53:00","2021-05-02","2.7","WRK"
"5005963","51120",NULL,NULL,"2021-05-02","0.9","BREAK"
"5005963","51120","17:46:00","22:12:00","2021-05-02","4.4","WRK"
"5010831","55050",NULL,NULL,"2021-05-02","8","ABSENT"
"5010836","55050",NULL,NULL,"2021-05-02","8","ABSENT"
"5011015","55050",NULL,NULL,"2021-05-02","8","ABSENT"
"5011018","51100",NULL,NULL,"2021-05-02","8","ABSENT"
"5011060","55050",NULL,NULL,"2021-05-02","8","ABSENT"
"5011110","31288",NULL,NULL,"2021-05-02","8","ABSENT"
"5011147","51120",NULL,NULL,"2021-05-02","8","ABSENT"
"5011401","55050",NULL,NULL,"2021-05-02","8","ABSENT"
"5011499","31288",NULL,NULL,"2021-05-02","8","ON_CALL"
"5011633","53410",NULL,NULL,"2021-05-02","8","ABSENT"
"5012159","51120","14:02:00","18:42:00","2021-05-02","4.7","WRK"
"5012159","51120",NULL,NULL,"2021-05-02","0.5","BREAK"
"5012159","51120","19:14:00","22:02:00","2021-05-02","2.8","WRK"
"5012163","31288",NULL,NULL,"2021-05-02","5","ON_CALL"
"5012163","31288","06:14:00","09:14:00","2021-05-02","3","WRK"
"5012165","31288",NULL,NULL,"2021-05-02","7","ON_CALL"
"5012165","31288","06:13:00","07:13:00","2021-05-02","1","WRK"
"5012319","31288",NULL,NULL,"2021-05-02","8","ABSENT"
"5012329","18048",NULL,NULL,"2021-05-02","8","ABSENT"
"5014147","11151",NULL,NULL,"2021-05-02","8","ABSENT"
"507800","51100",NULL,NULL,"2021-05-02","8","ABSENT"
"1377208","53410",NULL,NULL,"2021-05-03","1","CHARGE"
"1377208","53410","14:00:00","19:31:00","2021-05-03","5.5","WRK"
"1377208","53410",NULL,NULL,"2021-05-03","1","BREAK"
"1377208","53410","20:30:00","22:00:00","2021-05-03","1.5","WRK"
"1672200","11151",NULL,NULL,"2021-05-03","7","ON_CALL"
"1672200","11151","14:10:00","15:10:00","2021-05-03","1","WRK"
"1977006","54013","06:15:00","09:54:00","2021-05-03","3.7","WRK"
"1977006","54013",NULL,NULL,"2021-05-03","0.9","BREAK"
"1977006","54013","10:49:00","14:15:00","2021-05-03","3.4","WRK"
"3974506","31288",NULL,NULL,"2021-05-03","5","ON_CALL"
"3974506","31288","06:00:00","09:00:00","2021-05-03","3","WRK"
"4019778","54013",NULL,NULL,"2021-05-03","2","CHARGE"
"4019778","54013","14:14:00","17:47:00","2021-05-03","3.6","WRK"
"4019778","54013",NULL,NULL,"2021-05-03","0.7","BREAK"
"4019778","54013","18:27:00","22:14:00","2021-05-03","3.8","WRK"
"4024378","55050",NULL,NULL,"2021-05-03","8","ON_CALL"
"5001188","54013",NULL,NULL,"2021-05-03","6","ON_CALL"
"5001188","54013","14:07:00","16:07:00","2021-05-03","2","WRK"
"5001252","53410",NULL,NULL,"2021-05-03","8","ABSENT"
"5005963","51120",NULL,NULL,"2021-05-03","8","ABSENT"
"5009770","51100",NULL,NULL,"2021-05-03","8","ABSENT"
"5010836","55050",NULL,NULL,"2021-05-03","5","ON_CALL"
"5010836","55050","06:20:00","09:20:00","2021-05-03","3","WRK"
"5011015","55050",NULL,NULL,"2021-05-03","6","ON_CALL"
"5011015","55050","06:14:00","08:14:00","2021-05-03","2","WRK"
"5011018","51100","14:10:00","16:48:00","2021-05-03","2.6","WRK"
"5011018","51100",NULL,NULL,"2021-05-03","0.9","BREAK"
"5011018","51100","17:41:00","22:10:00","2021-05-03","4.5","WRK"
"5011060","55050",NULL,NULL,"2021-05-03","8","ABSENT"
"5011105","11151",NULL,NULL,"2021-05-03","6","ON_CALL"
"5011105","11151","14:05:00","16:05:00","2021-05-03","2","WRK"
"5011110","31288",NULL,NULL,"2021-05-03","7","ON_CALL"
"5011110","31288","14:08:00","15:08:00","2021-05-03","1","WRK"
"5011147","51120","14:03:00","18:50:00","2021-05-03","4.8","WRK"
"5011147","51120",NULL,NULL,"2021-05-03","0.5","BREAK"
"5011147","51120","19:22:00","22:03:00","2021-05-03","2.7","WRK"
"5011401","55050","06:12:00","08:44:00","2021-05-03","2.5","WRK"
"5011401","55050",NULL,NULL,"2021-05-03","0.7","BREAK"
"5011401","55050","09:23:00","14:12:00","2021-05-03","4.8","WRK"
"5011633","53410",NULL,NULL,"2021-05-03","1","CHARGE"
"5011633","53410","14:04:00","17:43:00","2021-05-03","3.7","WRK"
"5011633","53410",NULL,NULL,"2021-05-03","0.7","BREAK"
"5011633","53410","18:22:00","22:04:00","2021-05-03","3.7","WRK"
"5012159","51120",NULL,NULL,"2021-05-03","6","ON_CALL"
"5012159","51120","06:05:00","08:05:00","2021-05-03","2","WRK"
"5012165","31288",NULL,NULL,"2021-05-03","8","ABSENT"
"5012319","31288",NULL,NULL,"2021-05-03","8","ON_CALL"
"5012329","18048",NULL,NULL,"2021-05-03","2","CHARGE"
"5012329","18048","14:12:00","18:49:00","2021-05-03","4.6","WRK"
"5012329","18048",NULL,NULL,"2021-05-03","0.8","BREAK"
"5012329","18048","19:37:00","22:12:00","2021-05-03","2.6","WRK"
"507800","51100",NULL,NULL,"2021-05-03","6","ON_CALL"
"507800","51100","14:13:00","16:13:00","2021-05-03","2","WRK"
"1977006","54013","06:12:00","09:58:00","2021-05-04","3.8","WRK"
"1977006","54013",NULL,NULL,"2021-05-04","0.8","BREAK"
"1977006","54013","10:44:00","14:12:00","2021-05-04","3.5","WRK"
"4019778","54013",NULL,NULL,"2021-05-04","7","ON_CALL"
"4019778","54013","06:12:00","07:12:00","2021-05-04","1","WRK"
"4024378","55050",NULL,NULL,"2021-05-04","3","CHARGE"
"4024378","55050","14:20:00","18:53:00","2021-05-04","4.6","WRK"
"4024378","55050",NULL,NULL,"2021-05-04","0.7","BREAK"
"4024378","55050","19:32:00","22:20:00","2021-05-04","2.8","WRK"
"5001188","54013",NULL,NULL,"2021-05-04","5","ON_CALL"
"5001188","54013","14:20:00","17:20:00","2021-05-04","3","WRK"
"5001252","53410",NULL,NULL,"2021-05-04","8","ON_CALL"
"5005963","51120",NULL,NULL,"2021-05-04","2","CHARGE"
"5005963","51120","06:19:00","09:03:00","2021-05-04","2.7","WRK"
"5005963","51120",NULL,NULL,"2021-05-04","0.9","BREAK"
"5005963","51120","09:57:00","14:19:00","2021-05-04","4.4","WRK"
"5009770","51100",NULL,NULL,"2021-05-04","6","ON_CALL"
"5009770","51100","06:04:00","08:04:00","2021-05-04","2","WRK"
"5010823","53410",NULL,NULL,"2021-05-04","7","ON_CALL"
"5010823","53410","14:03:00","15:03:00","2021-05-04","1","WRK"
"5010831","55050",NULL,NULL,"2021-05-04","8","ABSENT"
"5011015","55050",NULL,NULL,"2021-05-04","8","ON_CALL"
"5011018","51100","06:16:00","09:46:00","2021-05-04","3.5","WRK"
"5011018","51100",NULL,NULL,"2021-05-04","0.5","BREAK"
"5011018","51100","10:18:00","14:16:00","2021-05-04","4","WRK"
"5011060","55050",NULL,NULL,"2021-05-04","8","ON_CALL"
"5011105","11151",NULL,NULL,"2021-05-04","5","ON_CALL"
"5011105","11151","06:13:00","09:13:00","2021-05-04","3","WRK"
"5011110","31288",NULL,NULL,"2021-05-04","8","ABSENT"
"5011147","51120",NULL,NULL,"2021-05-04","6","ON_CALL"
"5011147","51120","06:18:00","08:18:00","2021-05-04","2","WRK"
"5011401","55050",NULL,NULL,"2021-05-04","8","ABSENT"
"5011499","31288",NULL,NULL,"2021-05-04","8","ABSENT"
"5011633","53410",NULL,NULL,"2021-05-04","8","ABSENT"
"5012159","51120",NULL,NULL,"2021-05-04","8","ABSENT"
"5012163","31288",NULL,NULL,"2021-05-04","8","ON_CALL"
"5012319","31288",NULL,NULL,"2021-05-04","8","ABSENT"
"5012329","18048","06:18:00","12:08:00","2021-05-04","5.8","WRK"
"5012329","18048",NULL,NULL,"2021-05-04","0.9","BREAK"
"5012329","18048","13:03:00","14:18:00","2021-05-04","1.2","WRK"
"5014147","11151",NULL,NULL,"2021-05-04","5","ON_CALL"
"5014147","11151","14:18:00","17:18:00","2021-05-04","3","WRK"
"507800","51100",NULL,NULL,"2021-05-04","5","ON_CALL"
"507800","51100","14:09:00","17:09:00","2021-05-04","3","WRK"
"1377208","53410","14:09:00","19:43:00","2021-05-05","5.6","WRK"
"1377208","53410",NULL,NULL,"2021-05-05","0.8","BREAK"
"1377208","53410","20:33:00","22:09:00","2021-05-05","1.6","WRK"
"1672200","11151",NULL,NULL,"2021-05-05","8","ABSENT"
"1977006","54013",NULL,NULL,"2021-05-05","5","ON_CALL"
"1977006","54013","06:13:00","09:13:00","2021-05-05","3","WRK"
"3974506","31288",NULL,NULL,"2021-05-05","5","ON_CALL"
"3974506","31288","06:19:00","09:19:00","2021-05-05","3","WRK"
"4019778","54013",NULL,NULL,"2021-05-05","3","CHARGE"
"4019778","54013","06:01:00","11:43:00","2021-05-05","5.7","WRK"
"4019778","54013",NULL,NULL,"2021-05-05","0.7","BREAK"
"4019778","54013","12:25:00","14:01:00","2021-05-05","1.6","WRK"
"4024378","55050","14:11:00","19:01:00","2021-05-05","4.8","WRK"
"4024378","55050",NULL,NULL,"2021-05-05","0.7","BREAK"
"4024378","55050","19:43:00","22:11:00","2021-05-05","2.5","WRK"
"5001252","53410",NULL,NULL,"2021-05-05","8","ABSENT"
"5005963","51120",NULL,NULL,"2021-05-05","6","ON_CALL"
"5005963","51120","06:13:00","08:13:00","2021-05-05","2","WRK"
"5009770","51100",NULL,NULL,"2021-05-05","3","CHARGE"
"5009770","51100","06:15:00","08:55:00","2021-05-05","2.7","WRK"
"5009770","51100",NULL,NULL,"2021-05-05","0.5","BREAK"
"5009770","51100","09:27:00","14:15:00","2021-05-05","4.8","WRK"
"5010823","53410",NULL,NULL,"2021-05-05","7","ON_CALL"
"5010823","53410","14:06:00","15:06:00","2021-05-05","1","WRK"
"5010831","55050",NULL,NULL,"2021-05-05","8","ABSENT"
"5011015","55050",NULL,NULL,"2021-05-05","8","ABSENT"
"5011018","51100",NULL,NULL,"2021-05-05","3","CHARGE"
"5011018","51100","14:04:00","18:41:00","2021-05-05","4.6","WRK"
"5011018","51100",NULL,NULL,"2021-05-05","0.7","BREAK"
"5011018","51100","19:21:00","22:04:00","2021-05-05","2.7","WRK"
"5011060","55050",NULL,NULL,"2021-05-05","2","CHARGE"
"5011060","55050","14:02:00","18:38:00","2021-05-05","4.6","WRK"
"5011060","55050",NULL,NULL,"2021-05-05","0.9","BREAK"
"5011060","55050","19:34:00","22:02:00","2021-05-05","2.5","WRK"
"5011105","11151",NULL,NULL,"2021-05-05","8","ABSENT"
"5011110","31288",NULL,NULL,"2021-05-05","8","ABSENT"
"5011401","55050","14:00:00","17:42:00","2021-05-05","3.7","WRK"
"5011401","55050",NULL,NULL,"2021-05-05","0.8","BREAK"
"5011401","55050","18:32:00","22:00:00","2021-05-05","3.5","WRK"
"5011499","31288",NULL,NULL,"2021-05-05","2","CHARGE"
"5011499","31288","06:13:00","11:00:00","2021-05-05","4.8","WRK"
"5011499","31288",NULL,NULL,"2021-05-05","0.8","BREAK"
"5011499","31288","11:45:00","14:13:00","2021-05-05","2.5","WRK"
"5011633","53410","06:10:00","08:45:00","2021-05-05","2.6","WRK"
"5011633","53410",NULL,NULL,"2021-05-05","0.9","BREAK"
"5011633","53410","09:40:00","14:10:00","2021-05-05","4.5","WRK"
"5012163","31288",NULL,NULL,"2021-05-05","8","ABSENT"
"5012165","31288",NULL,NULL,"2021-05-05","1","CHARGE"
"5012165","31288","14:06:00","18:39:00","2021-05-05","4.6","WRK"
"5012165","31288",NULL,NULL,"2021-05-05","0.5","BREAK"
"5012165","31288","19:10:00","22:06:00","2021-05-05","2.9","WRK"
"5012319","31288",NULL,NULL,"2021-05-05","7","ON_CALL"
"5012319","31288","06:04:00","07:04:00","2021-05-05","1","WRK"
"5012329","18048",NULL,NULL,"2021-05-05","5","ON_CALL"
"5012329","18048","06:06:00","09:06:00","2021-05-05","3","WRK"
"507800","51100",NULL,NULL,"2021-05-05","8","ABSENT"
"1377208","53410","14:00:00","18:48:00","2021-05-06","4.8","WRK"
"1377208","53410",NULL,NULL,"2021-05-06","0.9","BREAK"
"1377208","53410","19:45:00","22:00:00","2021-05-06","2.2","WRK"
"1672200","11151",NULL,NULL,"2021-05-06","8","ABSENT"
"1977006","54013",NULL,NULL,"2021-05-06","5","ON_CALL"
"1977006","54013","06:16:00","09:16:00","2021-05-06","3","WRK"
"3974506","31288",NULL,NULL,"2021-05-06","8","ABSENT"
"4019778","54013",NULL,NULL,"2021-05-06","8","ABSENT"
"5001188","54013",NULL,NULL,"2021-05-06","8","ABSENT"
"5005963","51120","06:15:00","10:49:00","2021-05-06","4.6","WRK"
"5005963","51120",NULL,NULL,"2021-05-06","0.5","BREAK"
"5005963","51120","11:19:00","14:15:00","2021-05-06","2.9","WRK"
"5009770","51100",NULL,NULL,"2021-05-06","7","ON_CALL"
"5009770","51100","14:06:00","15:06:00","2021-05-06","1","WRK"
"5010823","53410",NULL,NULL,"2021-05-06","8","ABSENT"
"5010831","55050",NULL,NULL,"2021-05-06","3","CHARGE"
"5010831","55050","14:16:00","17:58:00","2021-05-06","3.7","WRK"
"5010831","55050",NULL,NULL,"2021-05-06","0.8","BREAK"
"5010831","55050","18:45:00","22:16:00","2021-05-06","3.5","WRK"
"5010836","55050",NULL,NULL,"2021-05-06","8","ABSENT"
"5011015","55050",NULL,NULL,"2021-05-06","7","ON_CALL"
"5011015","55050","14:05:00","15:05:00","2021-05-06","1","WRK"
"5011018","51100",NULL,NULL,"2021-05-06","8","ABSENT"
"5011060","55050","06:10:00","10:40:00","2021-05-06","4.5","WRK"
"5011060","55050",NULL,NULL,"2021-05-06","0.7","BREAK"
"5011060","55050","11:24:00","14:10:00","2021-05-06","2.8","WRK"
"5011110","31288",NULL,NULL,"2021-05-06","8","ABSENT"
"5011147","51120",NULL,NULL,"2021-05-06","6","ON_CALL"
"5011147","51120","14:12:00","16:12:00","2021-05-06","2","WRK"
"5011401","55050","14:06:00","18:54:00","2021-05-06","4.8","WRK"
"5011401","55050",NULL,NULL,"2021-05-06","0.6","BREAK"
"5011401","55050","19:28:00","22:06:00","2021-05-06","2.6","WRK"
"5011499","31288",NULL,NULL,"2021-05-06","7","ON_CALL"
"5011499","31288","14:07:00","15:07:00","2021-05-06","1","WRK"
"5011633","53410",NULL,NULL,"2021-05-06","5","ON_CALL"
"5011633","53410","14:16:00","17:16:00","2021-05-06","3","WRK"
"5012159","51120","06:20:00","11:07:00","2021-05-06","4.8","WRK"
"5012159","51120",NULL,NULL,"2021-05-06","0.6","BREAK"
"5012159","51120","11:40:00","14:20:00","2021-05-06","2.7","WRK"
"5012165","31288","06:11:00","10:43:00","2021-05-06","4.5","WRK"
"5012165","31288",NULL,NULL,"2021-05-06","0.8","BREAK"
"5012165","31288","11:31:00","14:11:00","2021-05-06","2.7","WRK"
"5012319","31288",NULL,NULL,"2021-05-06","2","CHARGE"
"5012319","31288","14:05:00","18:52:00","2021-05-06","4.8","WRK"
"5012319","31288",NULL,NULL,"2021-05-06","0.5","BREAK"
"5012319","31288","19:22:00","22:05:00","2021-05-06","2.7","WRK"
"5012329","18048",NULL,NULL,"2021-05-06","3","CHARGE"
"5012329","18048","14:04:00","19:49:00","2021-05-06","5.8","WRK"
"5012329","18048",NULL,NULL,"2021-05-06","0.9","BREAK"
"5012329","18048","20:41:00","22:04:00","2021-05-06","1.4","WRK"
"5014147","11151",NULL,NULL,"2021-05-06","8","ABSENT"
"1672200","11151",NULL,NULL,"2021-05-07","3","CHARGE"
"1672200","11151","06:02:00","08:40:00","2021-05-07","2.6","WRK"
"1672200","11151",NULL,NULL,"2021-05-07","0.9","BREAK"
"1672200","11151","09:34:00","14:02:00","2021-05-07","4.5","WRK"
"1977006","54013",NULL,NULL,"2021-05-07","8","ABSENT"
"3974506","31288",NULL,NULL,"2021-05-07","7","ON_CALL"
"3974506","31288","06:07:00","07:07:00","2021-05-07","1","WRK"
"4019778","54013",NULL,NULL,"2021-05-07","7","ON_CALL"
"4019778","54013","06:12:00","07:12:00","2021-05-07","1","WRK"
"4024378","55050",NULL,NULL,"2021-05-07","2","CHARGE"
"4024378","55050","14:00:00","17:49:00","2021-05-07","3.8","WRK"
"4024378","55050",NULL,NULL,"2021-05-07","0.8","BREAK"
"4024378","55050","18:34:00","22:00:00","2021-05-07","3.4","WRK"
"5001188","54013","06:01:00","09:33:00","2021-05-07","3.5","WRK"
"5001188","54013",NULL,NULL,"2021-05-07","0.7","BREAK"
"5001188","54013","10:12:00","14:01:00","2021-05-07","3.8","WRK"
"5001252","53410",NULL,NULL,"2021-05-07","8","ABSENT"
"5005963","51120",NULL,NULL,"2021-05-07","6","ON_CALL"
"5005963","51120","06:14:00","08:14:00","2021-05-07","2","WRK"
"5009770","51100",NULL,NULL,"2021-05-07","8","ABSENT"
"5010823","53410",NULL,NULL,"2021-05-07","7","ON_CALL"
"5010823","53410","06:05:00","07:05:00","2021-05-07","1","WRK"
"5010831","55050",NULL,NULL,"2021-05-07","3","CHARGE"
"5010831","55050","14:11:00","17:43:00","2021-05-07","3.5","WRK"
"5010831","55050",NULL,NULL,"2021-05-07","0.5","BREAK"
"5010831","55050","18:15:00","22:11:00","2021-05-07","3.9","WRK"
"5010836","55050",NULL,NULL,"2021-05-07","3","CHARGE"
"5010836","55050","14:11:00","19:51:00","2021-05-07","5.7","WRK"
"5010836","55050",NULL,NULL,"2021-05-07","0.7","BREAK"
"5010836","55050","20:32:00","22:11:00","2021-05-07","1.6","WRK"
"5011015","55050",NULL,NULL,"2021-05-07","6","ON_CALL"
"5011015","55050","06:14:00","08:14:00","2021-05-07","2","WRK"
"5011018","51100",NULL,NULL,"2021-05-07","6","ON_CALL"
"5011018","51100","14:09:00","16:09:00","2021-05-07","2","WRK"
"5011105","11151",NULL,NULL,"2021-05-07","5","ON_CALL"
"5011105","11151","06:16:00","09:16:00","2021-05-07","3","WRK"
"5011147","51120",NULL,NULL,"2021-05-07","8","ABSENT"
"5011401","55050","06:13:00","10:58:00","2021-05-07","4.8","WRK"
"5011401","55050",NULL,NULL,"2021-05-07","0.8","BREAK"
"5011401","55050","11:48:00","14:13:00","2021-05-07","2.4","WRK"
"5011633","53410","14:07:00","18:49:00","2021-05-07","4.7","WRK"
"5011633","53410",NULL,NULL,"2021-05-07","0.8","BREAK"
"5011633","53410","19:38:00","22:07:00","2021-05-07","2.5","WRK"
"5012163","31288",NULL,NULL,"2021-05-07","1","CHARGE"
"5012163","31288","06:13:00","10:48:00","2021-05-07","4.6","WRK"
"5012163","31288",NULL,NULL,"2021-05-07","0.5","BREAK"
"5012163","31288","11:20:00","14:13:00","2021-05-07","2.9","WRK"
"5012165","31288",NULL,NULL,"2021-05-07","6","ON_CALL"
"5012165","31288","06:07:00","08:07:00","2021-05-07","2","WRK"
"5012319","31288",NULL,NULL,"2021-05-07","6","ON_CALL"
"5012319","31288","06:14:00","08:14:00","2021-05-07","2","WRK"
"5012329","18048",NULL,NULL,"2021-05-07","8","ON_CALL"
"5014147","11151",NULL,NULL,"2021-05-07","6","ON_CALL"
"5014147","11151","06:04:00","08:04:00","2021-05-07","2","WRK"
"507800","51100","14:08:00","17:38:00","2021-05-07","3.5","WRK"
"507800","51100",NULL,NULL,"2021-05-07","0.5","BREAK"
"507800","51100","18:08:00","22:08:00","2021-05-07","4","WRK"
"1377208","53410",NULL,NULL,"2021-05-08","8","ABSENT"
"1672200","11151",NULL,NULL,"2021-05-08","8","ABSENT"
"1977006","54013",NULL,NULL,"2021-05-08","8","ABSENT"
"3974506","31288",NULL,NULL,"2021-05-08","7","ON_CALL"
"3974506","31288","14:07:00","15:07:00","2021-05-08","1","WRK"
"4019778","54013",NULL,NULL,"2021-05-08","8","ON_CALL"
"4024378","55050",NULL,NULL,"2021-05-08","8","ABSENT"
"5001188","54013",NULL,NULL,"2021-05-08","8","ABSENT"
"5005963","51120",NULL,NULL,"2021-05-08","7","ON_CALL"
"5005963","51120","06:12:00","07:12:00","2021-05-08","1","WRK"
"5009770","51100",NULL,NULL,"2021-05-08","8","ABSENT"
"5010823","53410",NULL,NULL,"2021-05-08","8","ABSENT"
"5010831","55050",NULL,NULL,"2021-05-08","8","ABSENT"
"5011015","55050",NULL,NULL,"2021-05-08","8","ABSENT"
"5011018","51100",NULL,NULL,"2021-05-08","8","ABSENT"
"5011060","55050",NULL,NULL,"2021-05-08","8","ON_CALL"
"5011110","31288",NULL,NULL,"2021-05-08","8","ABSENT"
"5011147","51120",NULL,NULL,"2021-05-08","8","ON_CALL"
"5011401","55050",NULL,NULL,"2021-05-08","8","ABSENT"
"5011633","53410",NULL,NULL,"2021-05-08","8","ABSENT"
"5012159","51120",NULL,NULL,"2021-05-08","8","ABSENT"
"5012163","31288",NULL,NULL,"2021-05-08","8","ABSENT"
"5012165","31288",NULL,NULL,"2021-05-08","8","ABSENT"
"5012319","31288",NULL,NULL,"2021-05-08","8","ABSENT"
"5012329","18048",NULL,NULL,"2021-05-08","5","ON_CALL"
"5012329","18048","14:11:00","17:11:00","2021-05-08","3","WRK"
"507800","51100",NULL,NULL,"2021-05-08","8","ABSENT"
"1377208","53410",NULL,NULL,"2021-05-09","8","ABSENT"
"1672200","11151",NULL,NULL,"2021-05-09","8","ABSENT"
"1977006","54013","14:06:00","17:37:00","2021-05-09","3.5","WRK"
"1977006","54013",NULL,NULL,"2021-05-09","0.9","BREAK"
"1977006","54013","18:30:00","22:06:00","2021-05-09","3.6","WRK"
"3974506","31288",NULL,NULL,"2021-05-09","8","ABSENT"
"4019778","54013",NULL,NULL,"2021-05-09","5","ON_CALL"
"4019778","54013","14:10:00","17:10:00","2021-05-09","3","WRK"
"4024378","55050",NULL,NULL,"2021-05-09","7","ON_CALL"
"4024378","55050","06:09:00","07:09:00","2021-05-09","1","WRK"
"5001188","54013",NULL,NULL,"2021-05-09","8","ABSENT"
"5009770","51100",NULL,NULL,"2021-05-09","7","ON_CALL"
"5009770","51100","06:04:00","07:04:00","2021-05-09","1","WRK"
"5010823","53410",NULL,NULL,"2021-05-09","8","ABSENT"
"5010836","55050",NULL,NULL,"2021-05-09","8","ABSENT"
"5011015","55050",NULL,NULL,"2021-05-09","8","ON_CALL"
"5011060","55050",NULL,NULL,"2021-05-09","8","ABSENT"
"5011105","11151",NULL,NULL,"2021-05-09","8","ABSENT"
"5011147","51120",NULL,NULL,"2021-05-09","8","ABSENT"
"5011401","55050",NULL,NULL,"2021-05-09","7","ON_CALL"
"5011401","55050","14:09:00","15:09:00","2021-05-09","1","WRK"
"5011499","31288",NULL,NULL,"2021-05-09","8","ABSENT"
"5011633","53410","06:08:00","10:54:00","2021-05-09","4.8","WRK"
"5011633","53410",NULL,NULL,"2021-05-09","0.8","BREAK"
"5011633","53410","11:42:00","14:08:00","2021-05-09","2.4","WRK"
"5012159","51120","14:03:00","19:45:00","2021-05-09","5.7","WRK"
"5012159","51120",NULL,NULL,"2021-05-09","1","BREAK"
"5012159","51120","20:43:00","22:03:00","2021-05-09","1.3","WRK"
"5012163","31288",NULL,NULL,"2021-05-09","8","ABSENT"
"5012165","31288",NULL,NULL,"2021-05-09","8","ABSENT"
"5012319","31288",NULL,NULL,"2021-05-09","8","ON_CALL"
"5012329","18048",NULL,NULL,"2021-05-09","8","ABSENT"
"5014147","11151",NULL,NULL,"2021-05-09","8","ABSENT"
"507800","51100",NULL,NULL,"2021-05-09","5","ON_CALL"
"507800","51100","14:10:00","17:10:00","2021-05-09","3","WRK"
"1377208","53410",NULL,NULL,"2021-05-10","1","CHARGE"
"1377208","53410","14:05:00","16:42:00","2021-05-10","2.6","WRK"
"1377208","53410",NULL,NULL,"2021-05-10","0.9","BREAK"
"1377208","53410","17:39:00","22:05:00","2021-05-10","4.4","WRK"
"1672200","11151",NULL,NULL,"2021-05-10","8","ABSENT"
"1977006","54013",NULL,NULL,"2021-05-10","2","CHARGE"
